1.766992309570312500e+03,2.367507812500000000e+03,1.233911895751953125e+02,9.122322845458984375e+01,8.951737284660339355e-01,1.096700000000000000e+04
3.195624511718750000e+03,2.286303710937500000e+03,1.242706680297851562e+02,9.202866363525390625e+01,6.661999821662902832e-01,1.112500000000000000e+04
3.066071044921875000e+03,2.284946533203125000e+03,1.235252990722656250e+02,9.142936706542968750e+01,6.227556467056274414e-01,1.108000000000000000e+04
2.936486572265625000e+03,2.283677978515625000e+03,1.240607757568359375e+02,9.202840423583984375e+01,6.585432291030883789e-01,1.106900000000000000e+04
2.806502441406250000e+03,2.282296630859375000e+03,1.240497512817382812e+02,9.201703643798828125e+01,6.661999821662902832e-01,1.109200000000000000e+04
2.676648437500000000e+03,2.280501220703125000e+03,1.240463867187500000e+02,9.202210998535156250e+01,4.855458140373229980e-01,1.105950000000000000e+04
2.546909423828125000e+03,2.279255126953125000e+03,1.233153610229492188e+02,9.203030395507812500e+01,7.161598801612854004e-01,1.104950000000000000e+04
2.417003906250000000e+03,2.277191894531250000e+03,1.232350082397460938e+02,9.201876068115234375e+01,7.848245501518249512e-01,1.103200000000000000e+04
2.286977783203125000e+03,2.276236816406250000e+03,1.231821975708007812e+02,9.203090667724609375e+01,7.345209717750549316e-01,1.101700000000000000e+04
2.157000000000000000e+03,2.274499755859375000e+03,1.234752120971679688e+02,9.111890411376953125e+01,9.391909241676330566e-01,1.100500000000000000e+04
2.027009521484375000e+03,2.273000000000000000e+03,1.232397918701171875e+02,9.114688873291015625e+01,5.405101776123046875e-01,1.098100000000000000e+04
1.897000610351562500e+03,2.271476074218750000e+03,1.234194259643554688e+02,9.113330078125000000e+01,9.240452647209167480e-01,1.093550000000000000e+04
1.767984985351562500e+03,2.270004882812500000e+03,1.231721878051757812e+02,9.119355010986328125e+01,5.672663450241088867e-01,1.093850000000000000e+04
3.326508789062500000e+03,2.190000488281250000e+03,1.244993743896484375e+02,9.203721618652343750e+01,9.548413157463073730e-01,1.115550000000000000e+04
3.196935058593750000e+03,2.188179443359375000e+03,1.233908767700195312e+02,9.204666900634765625e+01,7.957235574722290039e-01,1.107350000000000000e+04
3.067479003906250000e+03,2.187315917968750000e+03,1.240607757568359375e+02,9.203990173339843750e+01,6.585432291030883789e-01,1.108700000000000000e+04
2.937491943359375000e+03,2.185697753906250000e+03,1.240613784790039062e+02,9.202866363525390625e+01,6.661999821662902832e-01,1.108300000000000000e+04
2.807508056640625000e+03,2.184306152343750000e+03,1.240502548217773438e+02,9.202893829345703125e+01,6.740369200706481934e-01,1.105750000000000000e+04
2.677515136718750000e+03,2.182995117187500000e+03,1.241552963256835938e+02,9.122768402099609375e+01,5.787255764007568359e-01,1.106400000000000000e+04
2.547999755859375000e+03,2.181500000000000000e+03,1.233853912353515625e+02,9.123535156250000000e+01,8.814040422439575195e-01,1.103700000000000000e+04
2.417996337890625000e+03,2.179782714843750000e+03,1.231867141723632812e+02,9.203150177001953125e+01,7.538482546806335449e-01,1.102050000000000000e+04
2.288066162109375000e+03,2.178959472656250000e+03,1.231936492919921875e+02,9.152922821044921875e+01,6.820604205131530762e-01,1.100600000000000000e+04
2.158068115234375000e+03,2.177292724609375000e+03,1.232055511474609375e+02,9.200537109375000000e+01,6.820603609085083008e-01,1.099050000000000000e+04
2.028007812500000000e+03,2.175515869140625000e+03,1.233911895751953125e+02,9.120761108398437500e+01,8.951737284660339355e-01,1.097950000000000000e+04
1.898075073242187500e+03,2.174000732421875000e+03,1.232401962280273438e+02,9.128505706787109375e+01,6.160598993301391602e-01,1.091950000000000000e+04
1.768546630859375000e+03,2.172994628906250000e+03,1.222010421752929688e+02,9.138917541503906250e+01,6.662000417709350586e-01,1.090050000000000000e+04
1.639408203125000000e+03,2.171004394531250000e+03,1.223405761718750000e+02,9.121974182128906250e+01,5.846305489540100098e-01,1.090450000000000000e+04
3.327694580078125000e+03,2.092073486328125000e+03,1.240317230224609375e+02,9.205126190185546875e+01,8.951737284660339355e-01,1.108900000000000000e+04
3.198467041015625000e+03,2.090716308593750000e+03,1.240271530151367188e+02,9.204151916503906250e+01,6.902771592140197754e-01,1.106900000000000000e+04
3.068490478515625000e+03,2.089319580078125000e+03,1.240497512817382812e+02,9.204029083251953125e+01,6.661999821662902832e-01,1.106450000000000000e+04
2.938505859375000000e+03,2.088000000000000000e+03,1.240923309326171875e+02,9.136103057861328125e+01,6.365935802459716797e-01,1.109100000000000000e+04
